time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
4.439999999999993,-11.59150547,-3.90857236913,25.7199115724,5.93479217703,0.455996030805,0.0,-8.99284349437,-3.992618009,3.668987177,-0.0956302714908,0.109570034106,0.0,455.7530113333005,458.4039705242169,456.890138913674,456.36011502476975
4.499999999999992,-12.139873495,-4.15336522491,25.9360005349,5.92911754332,0.462088435651,0.0,-9.28666596246,-4.1672496394,3.53252787771,-0.0925516587206,0.0762402485729,0.0,463.080709781625,460.45860346546266,461.1631413190064,461.3991014690522
4.559999999999991,-12.7060490284,-4.40870448425,26.1437395237,5.92453054893,0.466307314077,0.0,-9.58637606833,-4.34416116617,3.39076347905,-0.0556248651075,0.0545505673731,0.0,463.64016471837516,461.9357809025872,461.749340357749,464.6493250302677
4.6199999999999894,-13.2896314314,-4.67419714206,26.341443629,5.92176255581,0.469239970345,0.0,-9.86705895025,-4.50573056395,3.19851011871,-0.0318611214854,0.0340255683587,0.0,448.34093067965944,446.6709842998681,446.41849877177356,448.35268340780266
4.679999999999988,-13.8889467558,-4.94853856779,26.5251425146,5.91978721729,0.471003149102,0.0,-10.1111205785,-4.63930787504,2.92460606843,-0.0351334766143,0.017958236481,0.0,418.84739936389093,417.4474362454334,417.32794693506423,417.0416066901401
4.739999999999987,-14.5035930506,-5.23129973745,26.693255988,5.91753922559,0.471943257558,0.0,-10.3779989985,-4.78634530761,2.67876197529,-0.0425954308623,0.0106432659988,0.0,429.465833320443,428.8446096012277,429.93029750202163,429.29662852220395
4.799999999999986,-15.1350305752,-5.52335759154,26.8476153675,5.91503399745,0.472509192877,0.0,-10.6707180367,-4.94913759097,2.46582899871,-0.0401219863577,0.0068930021231,0.0,444.19166863834505,443.8837785972832,442.47638603321116,442.67909936678865
4.859999999999984,-15.7852866462,-5.82599640194,26.9910403993,5.91288794848,0.472929004185,0.0,-11.005071619,-5.13887807247,2.31376813125,-0.028237298735,0.00720376384169,0.0,467.594355018576,467.6184586642329,467.5894496553646,468.5141853495497
4.919999999999983,-16.4553137372,-6.13973603818,27.1243369679,5.91127191328,0.473177953595,0.0,-11.3299293124,-5.31921971811,2.12841980679,-0.0244472297767,-0.00279332100967,0.0,458.2081695383163,457.4123737450821,459.36501075438235,459.66542578807093
4.979999999999982,-17.1434891392,-6.46325285706,27.2435719682,5.90946724362,0.47315186341,0.0,-11.6104576641,-5.46505820335,1.84575551249,-0.044782539002,0.00390824033917,0.0,423.82512999109036,424.40096693012316,424.34584414338815,422.59547402988545
5.0399999999999805,-17.8476643893,-6.7948300714,27.343811013,5.90698518653,0.473272834212,0.0,-11.8635547905,-5.58809197756,1.49558995043,-0.0352904034899,-0.00206561504322,0.0,396.6857153009448,396.1364897138013,396.93447702388835,397.8038476132709
